orfao_id,descricao,fornecedor_nome,nota_numero,data_emissao,melhor_produto_id,melhor_produto_nome,melhor_score,segundo_score,ambiguo,faixa
c1d5cdc8-2a68-441c-9cb5-cc1ab512c57f,"CALABRESA RETA SABOREAR 2,5KG",ROCHA LATICINIOS E EMBALAGENS,1923,2026-02-20,1f492d2e-a26f-4b0e-af85-437e24be210f,* Excluído * Calabresa,0.2000,0.2000,true,0.20-0.40
d7962713-641a-4e93-8451-5081f5465d2a,SAL GROSSO IODADO LEBRE1KG,ROCHA LATICINIOS E EMBALAGENS,1923,2026-02-20,8271985a-fe59-4390-b57c-085573cc6e49,Salmão,0.2000,0.1667,true,0.20-0.40
36acdbb2-3979-4139-9c18-465e445815b2,AZEITE ALBERO DOLIVA GOURMET 5L,ROCHA LATICINIOS E EMBALAGENS,1923,2026-02-20,4f0db131-c7c2-4139-b235-58728c4fc9d4,AZEITE TRUFADO,0.2000,0.1667,true,0.20-0.40
ee12fe20-a500-4c0a-a302-20bd33a87e0e,FILME ISOFILMES 300X9X800M,ROCHA LATICINIOS E EMBALAGENS,1923,2026-02-20,15dd7098-ef1e-49ac-89a8-eab708a6ae5b,Batata Gratan (300 g),0.1667,0.1667,true,<0.20
8f2c7e75-57ce-4d6b-ac09-0357f7cadcd5,"CREME DE LEITE ITALAC 15% GORD 1,03KG TP",Megga distribuidora ltda,533971,2026-02-21,d9dfc4be-c730-4d46-b722-62a7b924fae9,creme de leite fresco,0.3000,0.3000,true,0.20-0.40
b271325c-62c3-414d-acc4-74d3196b29f7,CHOCOLATE BARRA GENUINE MEIO AMARGO 1KG PCT,Megga distribuidora ltda,533971,2026-02-21,f1bc7667-e368-4eeb-8a06-855c49bd443f,chocolate meio amargo,0.4286,0.1250,false,0.40-0.60
7f42a342-1a65-428e-a79b-d27cd517022a,"CHOCOLATE BARRA GENUINE BRANCO 2,1KG PCT",Megga distribuidora ltda,533971,2026-02-21,26a62601-a3b4-4a5d-9949-e8c8a32b74ee,chocolate branco,0.3333,0.1429,false,0.20-0.40
32cabcf0-ddcc-4e0a-844c-b6f9affdcafb,CREME DE CHANTILLY CHANTY MIX TRAD 1L TP,Megga distribuidora ltda,533971,2026-02-21,c2efcf01-5c05-471d-8daa-ecdc374e951a,Sorvete de creme,0.2500,0.2222,true,0.20-0.40
33a520ca-e1ad-471e-9ffa-c519b9e8d129,GOMA TAPIOCA GRANULADA PARAGUASSU 500G PCT,Megga distribuidora ltda,533971,2026-02-21,bc9582c3-7e65-4e85-9543-8d455791a404,Goma de tapioca,0.2857,0.2857,true,0.20-0.40
55d94789-4691-4d37-aa19-4e9bf84ed92b,LINGUICA SUINA NUTRIBRAS CONG 5KG PCT,Megga distribuidora ltda,533971,2026-02-21,e5a0c0d1-cf0c-4232-9721-e8a2589ec119,Cenoura kg,0.1429,0.1429,true,<0.20
4377a1c0-c767-48d6-aecc-b8c4724ef541,SALSICHA HOT DOG REZENDE 5KG PCT,Megga distribuidora ltda,533971,2026-02-21,e5a0c0d1-cf0c-4232-9721-e8a2589ec119,Cenoura kg,0.1429,0.1250,true,<0.20
d802117a-7b5e-46e8-be40-9ce8de546b42,"LINGUICA CALABRESA REZENDE RETA 2,5KG PCT",Megga distribuidora ltda,533971,2026-02-21,1f492d2e-a26f-4b0e-af85-437e24be210f,* Excluído * Calabresa,0.1429,0.1429,true,<0.20
36f65636-77fa-4f98-b590-a9749c0d0566,PRESUNTO CRU ESP JAMON SERRANO INTERF80G PCT,Megga distribuidora ltda,533971,2026-02-21,d9abf67c-8dab-4a5b-89b6-bf72c7fd7647,* Excluído * Presunto,0.1111,0.1111,true,<0.20
80562701-15e9-427e-98e3-2eae081b0a90,FARINHA TRIGO FARINA TP1 S/FERM 1KG PCT,Megga distribuidora ltda,533971,2026-02-21,3edba589-9920-4d3d-b9d7-df454cb9c4ff,Farinha de trigo,0.2500,0.2222,true,0.20-0.40
51ac4a8a-22c8-4523-afe8-8d76166e4d06,MOLHO SHOYU MITSUWA PREMIUM 5L GL,Megga distribuidora ltda,533971,2026-02-21,aae78cd4-bbd6-42c1-87ba-3a9cff5acf77,Shoyu,0.2000,0.1667,true,0.20-0.40
672da0b2-d0c3-4c39-af4f-d5f635540f7b,"OLEO ALGODAO LIZA 14,5KG BD",Megga distribuidora ltda,533971,2026-02-21,e5a0c0d1-cf0c-4232-9721-e8a2589ec119,Cenoura kg,0.1429,0.1250,true,<0.20
e8c9cb83-9f23-4f33-a6ed-7ddfa6ec4442,"BATATA CONG MCCAIN FININHAS 1,2KG AIRFRYER",Assai atacadista,131480,2026-02-21,e5a0c0d1-cf0c-4232-9721-e8a2589ec119,Cenoura kg,0.1429,0.1429,true,<0.20
3fde47ab-ab30-4201-ac13-0becb686ab6e,"Cerv Heineken Pil 0,60Gfa Rt 24Un",HNK BR Bebidas ltda,403041,2026-02-23,8041bffc-0bc1-4d87-9f27-b75245902f83,Carpaccio - 60g,0.1111,0.1111,true,<0.20
36530a9c-f440-4664-b563-cb2894ebcaa7,"Cerv Amstel Lager 0,60l Gfa Rt 24un",HNK BR Bebidas ltda,403041,2026-02-23,8041bffc-0bc1-4d87-9f27-b75245902f83,Carpaccio - 60g,0.1111,0.1000,true,<0.20
d5f2f78c-752d-47e7-a629-d11bdc041691,Mix Flores G ( 15 Uni),Cultive-se Horta vertical,2109,2026-02-24,53deb93e-c410-4ec4-970b-58f4073f36b0,Uisque Macallan 15 anos,0.1429,0.1429,true,<0.20
81cd014e-0a9a-4664-be89-760782e02164,Microverdes de Beterraba  Peso:Kraft 40g,Cultive-se Horta vertical,2109,2026-02-24,026befa9-4b9d-444d-93b0-c8bedcfe5728,Xarope de Baunilha,0.1250,0.1250,true,<0.20
494b8b5b-661b-4a68-8e24-5aaf87522718,Microverdes de Couve Peso:Kraft 40g,Cultive-se Horta vertical,2109,2026-02-24,026befa9-4b9d-444d-93b0-c8bedcfe5728,Xarope de Baunilha,0.1250,0.1250,true,<0.20
d2620ee3-2981-4ea5-a94e-74564f321ab3,Microverdes de Beterraba  Peso:Kraft 40g,Cultive-se Horta vertical,2127,2026-02-26,026befa9-4b9d-444d-93b0-c8bedcfe5728,Xarope de Baunilha,0.1250,0.1250,true,<0.20
567d93c9-4490-4f36-992c-7fa49828ba7e,Microverdes de Rucula  Peso:30 g,Cultive-se Horta vertical,2127,2026-02-26,b9b79761-891b-4d9c-b2a7-2d96e72dc362,Rucula,0.2000,0.1667,true,0.20-0.40
e02688a8-3de9-42dc-abe6-499f440506e0,AGUA SANITARIA CLORITO 1L,Assai atacadista,100022,2026-02-26,a2e8883b-0af6-4450-b887-8b204983d80a,AGUA TONICA,0.2500,0.2000,true,0.20-0.40
12ecc40b-2d1d-47c2-aa6c-c8f8ac402a5c,APERITIVO APEROL 750ML,Assai atacadista,100022,2026-02-26,6d5dfcb3-c659-47dd-8bb4-4c9441f1042d,Aperol 750ml,0.7500,0.3333,false,0.75-0.85
26f20633-98e6-41fa-8e3a-aef42a310263,BISC MAISENA VITARELLA 350G TRAD,Assai atacadista,100022,2026-02-26,72e2f8be-4b44-493e-b7d8-6c692152f473,Sprite lata 350ml,0.1250,0.1111,true,<0.20
76c7edd6-b30a-4d1c-8adb-0f59b7bc0c9a,DET LIQ BRISA 500ML NEUTRO,Assai atacadista,100022,2026-02-26,ccc9899c-4cd2-4c95-82a7-b237de128472,Detergente neutro,0.3333,0.2500,true,0.20-0.40
17ad3dfb-8428-4da4-b62c-3914c81e2fb0,GIN BEEFEATER 750ML,Assai atacadista,100022,2026-02-26,20167ed5-6ddd-4378-bb43-9b53d6511bee,Gin Tanqueray 750ml,0.6000,0.5714,true,0.60-0.75
25152249-294e-48d5-b48a-074fc2aa245d,IOG NAT VIGOR 150G TRAD,Assai atacadista,100022,2026-02-26,dab19eab-cb59-4453-95f6-07a78b8e8618,Batata Rustica (150 g),0.1429,0.1429,true,<0.20
7fa7b7c3-52ef-4eae-a6a3-74586bd93a36,LAVA ROUPA PO TIXAN SC 400G PRIMAV,Assai atacadista,100022,2026-02-26,a6e6d343-ef57-489d-bc9e-7ef522349231,leite em po,0.1111,0.1111,true,<0.20
71dc5ce9-72cf-423a-9364-1ea0080d2494,LEITE DE COCO SOCOCO 500ML,Assai atacadista,100022,2026-02-26,37c631e3-ebab-4f38-98b3-75edca3a83f7,leite de coco,0.5000,0.2857,false,0.40-0.60
4827dc84-129c-4217-8867-438a5307026d,LEITE PO NINHO SACHET 750G INT,Assai atacadista,100022,2026-02-26,b1fb863b-fa5a-4045-872b-04b6f252965c,* Excluído * Leite Ninho,0.2857,0.2857,true,0.20-0.40
078da22d-d89a-4a72-b580-f1fbc3e2ea92,LICOR FRANGELICO 700ML,Assai atacadista,100022,2026-02-26,49a8defa-548b-4eb8-8a89-ca7fd348477d,Licor Frangelico avela 700ml,0.8000,0.4286,false,0.75-0.85
9e44ab23-5d49-40e5-9cd0-90dc69706b02,LIMP CIF CREMOSO PROFUNDA 450ML BCO,Assai atacadista,100022,2026-02-26,26a62601-a3b4-4a5d-9949-e8c8a32b74ee,chocolate branco,0.1250,0.1111,true,<0.20
85d6c2e9-848f-4dbe-a73c-893b1beb985c,OVO BRANCO GRANDE TAMAGO 30UN,Assai atacadista,100022,2026-02-26,3e68caa0-87c4-4689-8f8b-cd943486c53c,Camarão 36/40 - Pistola/Cinza (2 UN) 30g,0.1818,0.1818,true,<0.20
5dd39c10-d723-4132-82fd-2c447a0aaa11,PAPEL HIG NEVE FD COMPACTO LV24 PG21 30M,Assai atacadista,100022,2026-02-26,dd824b9e-e39d-49cc-8877-c92b22c4881f,Papel higiênico,0.2000,0.0909,false,0.20-0.40
1b5c4363-b096-4d01-99bd-4bc5dcdcdfa0,QJ CREAM CHEESE POLENGHI 1KG,Assai atacadista,100022,2026-02-26,f299b8dc-1865-40c7-9bf0-86fb1cd4f3f5,cream cheese,0.4000,0.3333,true,0.40-0.60
eafb608b-232a-40dd-86b1-a0388419467c,REFRIG ANTARCTICA ZERO 350M GUARANA,Assai atacadista,100022,2026-02-26,144609e0-aa34-45b4-9cef-67496de932bb,* Excluído * Guaraná Antarctica 350ml,0.4286,0.4286,true,0.40-0.60
d2b3c098-c562-441a-8a97-1af24446937a,TOALHA PAPEL ABSOLUTO BCO 60F,Assai atacadista,100022,2026-02-26,8041bffc-0bc1-4d87-9f27-b75245902f83,Carpaccio - 60g,0.1667,0.1667,true,<0.20
dd593ce6-14c0-49a0-a20c-d0a16aa66c39,VINAGRE MARATA 750ML VINHO,Assai atacadista,100022,2026-02-26,6d5dfcb3-c659-47dd-8bb4-4c9441f1042d,Aperol 750ml,0.3333,0.3000,true,0.20-0.40
c02b69f6-f9f9-4b25-9185-d18dafbb98ba,CABO PP 3X2.50MM - VATHISA (1),Eletronica Nacional,31811,2026-02-27,08ec58cc-418e-40b7-a3e6-b8fdf6533c23,Bacon - 50g,0.1667,0.1429,true,<0.20
3bebc96d-00d5-442b-bd98-cc2b34f168db,TOMADA MACHO 3P/20A ABNT (1°L) INTERNEED,Eletronica Nacional,31811,2026-02-27,81d2ca26-4119-4655-a433-3c6de973866b,H20 Limão,0.1667,0.1000,true,<0.20
051165b3-0f1e-4a09-b74a-1225e6a9cc12,FANTA LARANJA 2L FARDO C/6UND,ROCHA LATICINIOS E EMBALAGENS,1958,2026-02-27,f361576c-b9eb-4d54-a6df-94de86d47cf4,* Excluído * Fanta Laranja 350ml,0.2857,0.2857,true,0.20-0.40
03bac1f9-a017-47ad-9918-b09fc7c072e5,MR65 C/ TAMPA 100 UNID.,ROCHA LATICINIOS E EMBALAGENS,1958,2026-02-27,30688e36-2eda-4642-a58c-d7371ec6bdf5,Escalope 100g,0.1667,0.1667,true,<0.20
6d13fb5f-22c2-4dde-8a3e-ca94d6c3d408,FIBRA BETTACO MULT.125X87 BETT(10X20)9500,COMEL,594069,2026-02-27,81d2ca26-4119-4655-a433-3c6de973866b,H20 Limão,0.1000,0.0833,true,<0.20
2d5d55a8-48ae-4939-8422-6be1f6fb9f7f,LUVA NITRILICA PRETA GR.C/100 VABENE(10)3073IND,COMEL,594069,2026-02-27,30688e36-2eda-4642-a58c-d7371ec6bdf5,Escalope 100g,0.1000,0.1000,true,<0.20
8c596f45-86cf-4825-bbda-af6edc618bf5,SAB.LIQ.5LT.ERVA DOCE SUAVE PREM(04)C10304,COMEL,594069,2026-02-27,f7095533-e0ab-4a1b-9e70-c6e1f4a21865,Leite liquido,0.1000,0.0909,true,<0.20
507371dd-0398-4ddc-9eee-42cca21bc2bf,FOLHA DE LOURO KG,Laticionio Rocha,2232,2026-02-27,e5a0c0d1-cf0c-4232-9721-e8a2589ec119,Cenoura kg,0.2000,0.1667,true,0.20-0.40
412e5ffe-e934-4c56-95ac-46aba45d1e94,FARINHA PANKO ROMARIZ 1KG,Laticionio Rocha,2232,2026-02-27,2d3ac7fc-70a0-4443-a6b3-e419f398aad5,Farinha panko,0.5000,0.4000,true,0.40-0.60
999410a3-4f42-4b6c-8d10-a9be2e62d0a7,"GORDURA VEGETAL SINA 14,5KG",Laticionio Rocha,2232,2026-02-27,e5a0c0d1-cf0c-4232-9721-e8a2589ec119,Cenoura kg,0.1667,0.1429,true,<0.20
6b5c02d2-1251-428f-97eb-d142541e350c,AZEITE DE DENDE 1L,Laticionio Rocha,2232,2026-02-27,4f0db131-c7c2-4139-b235-58728c4fc9d4,AZEITE TRUFADO,0.2500,0.2000,true,0.20-0.40
44d037a7-99c6-4f30-b33a-8db954acf54a,"CR CULINARIO UHT DAMARE 1,01KG",Assai atacadista,132310,2026-02-28,fbf49238-b8e4-4026-8649-8b70186bd34f,Creme de leite culinario,0.2500,0.1429,false,0.20-0.40
a0f32dec-e938-4f13-9c98-01885c71029f,P FGO RESF PE MAURICEA FC,Assai atacadista,132310,2026-02-28,a60d6aae-b617-4bb0-a8d2-d4aee9facd0d,Pé de galinha,0.1429,0.1250,true,<0.20
d45ccc14-e3f6-4605-842b-18ab5259f54b,QJ T BRIE SAO VICENTE 115G,Assai atacadista,132310,2026-02-28,e0b186e4-4a54-4b31-9893-9f20bd7f2230,Queijo Brie,0.4000,0.1667,false,0.40-0.60
6b48609a-5dfc-4e62-9f81-e86be0335630,MASSA FRESCA ESPECIAL,Alessandro D Anneo (Massa Nero),202617464,2026-03-02,e55551e7-c06a-4962-b7c9-aaf683791d8d,Cereja fresca,0.2500,0.2500,true,0.20-0.40
684de743-7c22-411c-a79d-099b2eed1313,LAVA LOUCA AJU 500ML NEUTRO,Assai atacadista,100576,2026-03-04,852a1ba1-fcea-4991-8f85-ad178cf87af0,Cachaça Bananinha 500ml,0.2500,0.1667,true,0.20-0.40
9964a0c1-7388-492b-a37a-2617b58dd2f5,MAC ADRIA G DURO 500G BAVETTE,Assai atacadista,100576,2026-03-04,852a1ba1-fcea-4991-8f85-ad178cf87af0,Cachaça Bananinha 500ml,0.1250,0.0833,true,<0.20
ff5a5cc8-6516-4937-9672-cfa0ce53d82b,MAC PAGANINI G DURO 500G TAGLIAT,Assai atacadista,100576,2026-03-04,852a1ba1-fcea-4991-8f85-ad178cf87af0,Cachaça Bananinha 500ml,0.1250,0.0833,true,<0.20
7d2feea8-22d5-424d-9d19-3e7ce5a5af9b,MAC PETYBON G DURO 500G FETTUC,Assai atacadista,100576,2026-03-04,852a1ba1-fcea-4991-8f85-ad178cf87af0,Cachaça Bananinha 500ml,0.1250,0.0833,true,<0.20
03a12f69-7a38-4ed6-b2b4-887d0c89c7b0,FILE DE SALMAO SALAR PREMIUM FRESCO,Central do Salmao industrial e comercio ltda,87716,2026-03-04,d9dfc4be-c730-4d46-b722-62a7b924fae9,creme de leite fresco,0.2500,0.2222,true,0.20-0.40
01471726-2e70-43d0-8f49-ab51e8253557,SPRITE LIM PET 2L,Refrescos Guararapes ltda - AJU (Solor Coca cola),4262470,2026-03-05,01acc2c6-e9b2-4401-8926-cbee2c828753,LIMÃO SICILIANO,0.2500,0.2500,true,0.20-0.40
3cf4b6b8-a240-4630-b4db-b2cb6bf4531f,FANTA LAR LT 350ML COLOR,Refrescos Guararapes ltda - AJU (Solor Coca cola),4262470,2026-03-05,1d2d61e8-fae0-4c2d-924c-958971806aa4,Fanta Laranja  lata 350ml,0.8333,0.5714,false,0.75-0.85
1b1403a5-7bd4-43ca-bc7c-12df0970e910,SPRITE LIMAO SEM ACUCAR LT 350ML COLOR,Refrescos Guararapes ltda - AJU (Solor Coca cola),4262470,2026-03-05,72e2f8be-4b44-493e-b7d8-6c692152f473,Sprite lata 350ml,0.5000,0.4444,true,0.40-0.60
9a52fe33-33bd-4811-9d2e-7209d3df52ed,LINGUICA SUINA NUTRIBRAS CONG 5KG PCT,Megga distribuidora ltda,539196,2026-03-05,e5a0c0d1-cf0c-4232-9721-e8a2589ec119,Cenoura kg,0.1429,0.1429,true,<0.20
ae4d7b77-7536-4d7a-a972-46c97cb07bd7,MACARRAO PILAR ESPAGUETE FINO 400G PCT,Megga distribuidora ltda,539196,2026-03-05,559ed45e-4dbc-4f5e-a877-e5f36d7ca724,Macarrão funcionário,0.1429,0.1250,true,<0.20
31fdbe4d-0148-44f2-a5e2-a9aa31059a07,TOUCA DESCART SANF C 100UND VABENE,ROCHA LATICINIOS E EMBALAGENS,1983,2026-03-05,30688e36-2eda-4642-a58c-d7371ec6bdf5,Escalope 100g,0.1429,0.1429,true,<0.20
6b5b5a68-9399-4ff3-ba89-50d40a9ec07f,SACO DE LIXO PLASTMIX 100L 100UND,ROCHA LATICINIOS E EMBALAGENS,1983,2026-03-05,111dc0c3-3122-458d-90e7-4d8ed8475ae8,Robalo de 100g - Executivo,0.2500,0.2500,true,0.20-0.40
6bb56094-9946-46e0-b60d-225336d4db3f,COXA SOBRECOXA FRIATO CX C 20KG,ROCHA LATICINIOS E EMBALAGENS,1983,2026-03-05,e5a0c0d1-cf0c-4232-9721-e8a2589ec119,Cenoura kg,0.1429,0.1429,true,<0.20
5be9fefc-68d8-44ef-9bd6-98c2e282880a,TAPIOCA GRANULADA LOANDA 500G,ROCHA LATICINIOS E EMBALAGENS,1983,2026-03-05,bef2203f-ead2-4e4c-8d90-3e29b0cfe545,Tapioca granulada média,0.4000,0.1667,false,0.40-0.60
af1b8eaf-8600-4b48-b676-e056fbfcc6f1,AZEITE ALBERO D OLIVA GOURMET 5L,ROCHA LATICINIOS E EMBALAGENS,1983,2026-03-05,4f0db131-c7c2-4139-b235-58728c4fc9d4,AZEITE TRUFADO,0.2000,0.1667,true,0.20-0.40
25a99658-f76d-4a75-a221-bcba8dd056d1,FERMENTO QUIM EM PO TRISANTI 100G,ROCHA LATICINIOS E EMBALAGENS,1983,2026-03-05,cd296cb4-9b82-406e-a8bf-e27f3557eea4,* Excluído * Fermento Químico em Pó,0.3750,0.2857,true,0.20-0.40
5ba9630f-bc16-4832-8b65-823a9a0b2a21,ACUCAR MASCAVO BREJEIRA 1KG,ROCHA LATICINIOS E EMBALAGENS,1983,2026-03-05,2269ad8e-189c-46a9-b519-9c0ca73f5b5e,açucar,0.2500,0.2000,true,0.20-0.40
c17ec823-47aa-481f-bf95-9bca2395a32c,LEITE BETANIA 1L C 12UND,ROCHA LATICINIOS E EMBALAGENS,1983,2026-03-05,5b8385a9-15bb-4734-9b65-8abbb37253d7,Leite,0.2500,0.2000,true,0.20-0.40
f734bb9f-5c55-4612-a372-230851f4099e,FARINHA TRIGO FINNA TRAD 10X1KG,ROCHA LATICINIOS E EMBALAGENS,1983,2026-03-05,3edba589-9920-4d3d-b9d7-df454cb9c4ff,Farinha de trigo,0.2857,0.2500,true,0.20-0.40
f398edaa-34f1-4791-9dcf-65b743075948,FLOCAO DE MILHO PINDORAMA 500G,ROCHA LATICINIOS E EMBALAGENS,1983,2026-03-05,026befa9-4b9d-444d-93b0-c8bedcfe5728,Xarope de Baunilha,0.1429,0.1429,true,<0.20
cdaedced-a10e-4484-9563-3faaf2f80f55,Microverdes de Beterraba  Peso:Kraft 40g,Cultive-se Horta vertical,2159,2026-03-06,026befa9-4b9d-444d-93b0-c8bedcfe5728,Xarope de Baunilha,0.1250,0.1250,true,<0.20
724a018d-e335-4e7c-a1d5-11ebcd27162b,Microverdes de Rucula  Peso:30 g,Cultive-se Horta vertical,2159,2026-03-06,b9b79761-891b-4d9c-b2a7-2d96e72dc362,Rucula,0.2000,0.1667,true,0.20-0.40
7d56bb3d-91e2-4682-9843-d50a9742b440,Microverdes de Coentro  Peso:Kraft 40g,Cultive-se Horta vertical,2159,2026-03-06,fc3450dd-1e03-4140-9874-905651556e51,SEMENTE DE COENTRO,0.2857,0.1667,false,0.20-0.40
df704e87-3540-4781-978b-27020f5b21be,TONICA ANTARCTICA DIET LATA 350ML SH C/12 NPAL,CDD Aracaju,374509,2026-03-06,9e027fda-c6b4-40a8-874d-6584642f78ba,Guarana Antarctica lata 350ml,0.4000,0.3000,false,0.40-0.60
e14f51b8-bdeb-4b2a-b383-c218e0644bd1,TONICA ANTARCTICA LATA 350ML SH C/12 NPAL,CDD Aracaju,374509,2026-03-06,9e027fda-c6b4-40a8-874d-6584642f78ba,Guarana Antarctica lata 350ml,0.4444,0.3333,false,0.40-0.60
ebe2c40d-4efe-486f-9f51-f7f91a80be38,STELLA ARTOIS LONG NECK 330ML SIX-PACK SHRINK C/4,CDD Aracaju,374509,2026-03-06,0e15c378-3dc0-4f2a-a433-ff57e0cd79c9,Stella Artois Long neck,0.3750,0.3000,true,0.20-0.40
bd84b332-21ec-4793-ab4e-f39e757310b3,CORONA EXTRA N LONG NECK 330ML CX C/24 NPAL,CDD Aracaju,374509,2026-03-06,f6c324bf-ef17-4fa8-bca4-2d15a8d5fb64,Corona Extra Long neck,0.3750,0.3333,true,0.20-0.40
22abd919-4cd6-46f4-82b8-a2dd9c81518f,CGF Shiitake Kg,CASA FUNGHI,1945,2026-03-10,e5a0c0d1-cf0c-4232-9721-e8a2589ec119,Cenoura kg,0.2500,0.2000,true,0.20-0.40
1558281f-3b5d-4cfb-9fa3-e3fd64c78dea,CG Shimeji Preto 200g,CASA FUNGHI,1945,2026-03-10,cf92c76d-5cc4-4ae1-beaf-0eb29fb755cd,Shimeji,0.2500,0.2000,true,0.20-0.40
979f8352-95ec-4c77-8351-467fe3778064,FILE DE SALMAO SALAR PREMIUM FRESCO,Central do Salmao industrial e comercio ltda,88187,2026-03-11,d9dfc4be-c730-4d46-b722-62a7b924fae9,creme de leite fresco,0.2500,0.2222,true,0.20-0.40
71e11f9f-73ff-4d86-82ce-705b30afec7f,BOBINA 1KG.20X30 C/500 NEISAN(08)BB1P,COMEL,595336,2026-03-11,e5a0c0d1-cf0c-4232-9721-e8a2589ec119,Cenoura kg,0.1111,0.1111,true,<0.20
e88d9562-d40d-4286-85a1-cf6ca755216e,BOBINA 3KG.23X38 C/500 NEISAN(08)BB23P,COMEL,595336,2026-03-11,e5a0c0d1-cf0c-4232-9721-e8a2589ec119,Cenoura kg,0.1111,0.1000,true,<0.20
becf874b-be64-4ccb-b969-99aa736f82d8,DESINF.2LT.LAVANDA ORIENTAL (06)26,COMEL,595336,2026-03-11,86d07cce-1977-460a-b374-70294b02f91f,COCA LATA ZERO,0.1250,0.1111,true,<0.20
2c171418-8b99-4841-94f0-2e4e6db8ec2d,LUVA NITRILICA PRETA GR.C/100 VABENE(10)3073IND,COMEL,595336,2026-03-11,30688e36-2eda-4642-a58c-d7371ec6bdf5,Escalope 100g,0.1000,0.1000,true,<0.20
41a7c6ee-4265-415d-8b16-7855b679470a,LUVA NITRILICA PRETA MD.C/100 VABENE(10)3072IND,COMEL,595336,2026-03-11,30688e36-2eda-4642-a58c-d7371ec6bdf5,Escalope 100g,0.1000,0.1000,true,<0.20
95b1a045-1a8f-4faa-9b50-ba4e8651779d,PANO P/CHAO FLANEL.40X66 UND.MC(12)583,COMEL,595336,2026-03-11,3e68caa0-87c4-4689-8f8b-cd943486c53c,Camarão 36/40 - Pistola/Cinza (2 UN) 30g,0.1429,0.0909,true,<0.20
9cf11110-56d2-4d06-ad0d-b4fb895e8ea8,PAPEL TOALHA ROLO C/02X60FLS ABSOLUTO (12)180,COMEL,595336,2026-03-11,8041bffc-0bc1-4d87-9f27-b75245902f83,Carpaccio - 60g,0.1000,0.1000,true,<0.20
be7e70a1-2253-40e5-895a-048e76b38de5,SACO P/ CONFEITAR MED 35X25X43CM.C/05 REG(10)1018450,COMEL,595336,2026-03-11,68aa7906-0a99-4fdd-8840-2aa5e038524b,Saco de porcionamento médio,0.1538,0.0769,true,<0.20
a14807dc-b31a-4620-a35e-c47a3c7a3077,SACO/MANGA P/CONF.DESC.G C/50 ART FORMA(20)0150,COMEL,595336,2026-03-11,08ec58cc-418e-40b7-a3e6-b8fdf6533c23,Bacon - 50g,0.1000,0.1000,true,<0.20
b124fdd8-b4b4-4108-9e96-1a18f82ba4e3,SACOS A VACUO 2KG 20X35.12 C/100 ALIPROT(500)23054,COMEL,595336,2026-03-11,30688e36-2eda-4642-a58c-d7371ec6bdf5,Escalope 100g,0.0909,0.0909,true,<0.20
ebba8722-965f-43fd-8772-f7a8b9b50472,SACOS PL.3 KG.25X35X10 C/100 PLASF(4MIL)1265,COMEL,595336,2026-03-11,30688e36-2eda-4642-a58c-d7371ec6bdf5,Escalope 100g,0.0909,0.0909,true,<0.20
12e2e85e-2c64-402c-bd4f-7790ddfcd8e8,PRESUNTO CRU ITALIANO FATIADO D'OR 80G,Federicci Queijos,128331,2026-03-11,d9abf67c-8dab-4a5b-89b6-bf72c7fd7647,* Excluído * Presunto,0.1429,0.1429,true,<0.20
eb7cfa52-4f22-432f-bde7-bf5add6be590,Mexilhao,Vieiramar alimentos ltda,17770,2026-03-11,d9c5cc93-9fba-461a-bf70-793db80d0197,Mexilhao  - Porção (50g),0.3333,0.0000,false,0.20-0.40
1b8cb0ee-2c28-4c58-809c-91202d9f58fc,CREME DE LEITE BIOCREME 1LT,Federicci Queijos,391930,2026-03-12,d9dfc4be-c730-4d46-b722-62a7b924fae9,creme de leite fresco,0.5000,0.5000,true,0.40-0.60
5dffbccf-d8fc-48f4-98dd-7283ace61150,"MANTEIGA COM SAL FEDERICCI 3,5KG",Federicci Queijos,391930,2026-03-12,8ac7463b-98ed-4cbd-99b9-8057f10b6889,Manteiga,0.2000,0.2000,true,0.20-0.40
8b728cd1-926c-4ed1-af32-dd1272b0e95d,APER APEROL VD 750ML,Refrescos Guararapes ltda - AJU (Solor Coca cola),4271205,2026-03-11,6d5dfcb3-c659-47dd-8bb4-4c9441f1042d,Aperol 750ml,0.7500,0.3333,false,0.75-0.85
690789be-fe9e-4b25-9123-2c14e7799299,ARROZ TIO URBANO BCO 1KG,Assai atacadista,101312,2026-03-11,5a57a042-adbd-46b4-824f-24eee9311dcd,Arroz Branco 120g,0.3333,0.1667,false,0.20-0.40
6b50c34c-da46-4dbe-a7f2-76a51f41223e,CAR SU PERDIGAO NABRASA COSTELA KG,Assai atacadista,101312,2026-03-11,e5a0c0d1-cf0c-4232-9721-e8a2589ec119,Cenoura kg,0.1429,0.1250,true,<0.20
f0fe134b-1014-4d5c-8055-7e10bf9f1d55,MASSA FOLH CONG MASSA LEVE 1KG ROLO,Assai atacadista,101312,2026-03-11,e5a0c0d1-cf0c-4232-9721-e8a2589ec119,Cenoura kg,0.1429,0.1429,true,<0.20
7c45b12c-f236-4fbf-a015-fcd1b4c04147,OVO BRANCO GRANDE SONOVO C/30UN,Assai atacadista,101312,2026-03-11,3e68caa0-87c4-4689-8f8b-cd943486c53c,Camarão 36/40 - Pistola/Cinza (2 UN) 30g,0.1818,0.1818,true,<0.20
